id,name,latitude,longitude,address,city,state,postcode,country,power_kw,connector_types,access_type,operator,network,status
277159,Heritage Trinity Commons SPE LLC,40.7127753,-74.0059728,PO Box 30907,New York,NY,10087,,3.7,,Unknown,Unknown,Unknown,Unknown
294558,10 Reade St,40.713898,-74.00434,10 Reade St,New York,NY,10007,,3.7,,Unknown,Unknown,Unknown,Unknown
90360,Rapidpark 25-27 Beekman Street,40.710786,-74.006017,25-27 Beekman St,New York,New York,10038,,16.0,,Unknown,Unknown,Unknown,Unknown
142405,Environmental Protection Agency,40.714723,-74.005143,290 Broadway,New York,NY,10007,,3.7,,Unknown,Unknown,Unknown,Unknown
12933,25 Beekman St,40.71063614,-74.00619507,25 Beekman St,Manhattan,New York,10038,,0.0,,Unknown,Unknown,Unknown,Unknown
100951,Icon Parking 70 Gold Street,40.710019,-74.004385,80 Gold St,New York,New York,10038,,8.0,,Unknown,Unknown,Unknown,Unknown
105395,Icon Parking 54 Murray Street,40.714266,-74.009921,54 Murray St,New York,New York,10007,,10.0,,Unknown,Unknown,Unknown,Unknown
62139,BEAM CHARGING,40.7142163,-74.0106122,75 Park Place,New York,NY,10007,,3.0,,Unknown,Unknown,Unknown,Unknown
226804,170 Park Row,40.713246,-74.001,170 Park Row,New York,NY,10013,,3.7,,Unknown,Unknown,Unknown,Unknown
97819,MPG 121 Reade Street,40.716268,-74.009491,121 Reade St,New York,New York,10013,,8.0,,Unknown,Unknown,Unknown,Unknown
246276,123 Leonard St,40.7160793,-74.0021648,123 Leonard S,New York,NY,10013,,3.7,,Unknown,Unknown,Unknown,Unknown
226808,IPark-170 Park Row,40.713832,-74.000059,170  Park Row,New York,NY,10038,,3.7,,Unknown,Unknown,Unknown,Unknown
97636,Standard Parking 270 Greenwich,40.715071,-74.012203,270 Greenwich St,New York,New York,10007,,8.0,,Unknown,Unknown,Unknown,Unknown
71521,Icon Parking - Tesla,40.7076664,-74.004679,238 Pearl St,New York,NY,10063,,6.0,,Unknown,Unknown,Unknown,Unknown
82195,Icon Parking 308 Greenwich,40.717686,-74.010613,308 Greenwich St,New York,New York,10013,,8.0,,Unknown,Unknown,Unknown,Unknown
226797,200 Liberty,40.710179,-74.013169,200 Liberty St,New York,NY,10006,,3.7,,Unknown,Unknown,Unknown,Unknown
97646,Central Parking 200 Chambers,40.716256,-74.012543,200 Chambers St,New York,New York,10007,,8.0,,Unknown,Unknown,Unknown,Unknown
67359,ParkIt - Tesla,40.7199913,-74.0074134,27 N Moore St,New York,NY,10013,,8.0,,Unknown,Unknown,Unknown,Unknown
246274,250 Vesey,40.714113,-74.01581,250 Vesey St,New York,NY,10281,,3.7,,Unknown,Unknown,Unknown,Unknown
81794,Icon Parking Wall Park,40.705922,-74.010175,39 Exchange PL,New York,New York,10005,,16.0,,Unknown,Unknown,Unknown,Unknown
90713,Icon 376 Greenwich Street,40.719825,-74.010137,376 Greenwich St,New York,New York,10013,,16.0,,Unknown,Unknown,Unknown,Unknown
67354,Andaz Wall Street - Tesla,40.7051404,-74.0079954,75 Wall St,New York,NY,10005,,8.0,,Unknown,Unknown,Unknown,Unknown
246279,Tribeca Green,40.71695,-74.014948,325 North End Ave,New York,NY,10282,,3.7,,Unknown,Unknown,Unknown,Unknown
246278,20RTAC GARAGE TOP,40.716132,-74.015557,211 North End Ave,New York,NY,10282,,3.7,,Unknown,Unknown,Unknown,Unknown
125171,Center Park 250 Albany,40.709803,-74.015771,250 Albany St,Manhattan,New York,10280,,10.0,,Unknown,Unknown,Unknown,Unknown
92561,Standard Parking Gateway Plaza Garage,40.711145,-74.016332,339 South End Ave,New York,New York,10280,,16.0,,Unknown,Unknown,Unknown,Unknown
148619,"Manhattan, Ny - Vesey Street Supercharger",40.7143965,-74.0164439,250 Vesey Street,Manhattan,NY,10080,,72.0,,Unknown,Unknown,Unknown,Unknown
