id,name,latitude,longitude,address,city,state,postcode,country,power_kw,connector_types,access_type,operator,network,status
6933,Parking Soufflot-Panthéon,48.8472745,2.3417546000000584,"22, Rue Soufflot",Paris,, 75005,,0.0,,Unknown,Unknown,Unknown,Unknown
198731,Paris | Rue Monge 55,48.84477,2.35242,55 Rue Monge 75005 Paris,,,,,22.0,,Unknown,Unknown,Unknown,Unknown
77561,Place du Panthéon,48.845715,2.345032,17 Place du Panthéon,Paris,Paris 9,75005,,22.0,,Unknown,Unknown,Unknown,Unknown
198897,Paris | Rue Réaumur 116,48.86781,2.34525,116 Rue Réaumur 75002 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198728,Paris | Rue Monge 58,48.84443,2.3522773,58 Rue Monge 75005 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198881,Paris | Boulevard du Temple 27,48.865097,2.36554,27 Boulevard du Temple 75011 Paris,,,,,22.0,,Unknown,Unknown,Unknown,Unknown
198831,Paris | Boulevard Richard Lenoir 36,48.857258,2.37139,36 Boulevard Richard Lenoir 75011 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198895,Paris | Place de la République 17,48.86745,2.3630073,17 Place de la République 75003 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198885,Paris | Boulevard Voltaire  8,48.865765,2.3664377,8 Boulevard Voltaire 75011 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198764,Paris | Boulevard de la Bastille 20,48.84837,2.367915,20 Boulevard de la Bastille 75012 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
195666,PARIS - Saint Sulpice n-1,48.851196289,2.333564997,Place Saint-Sulpice - 75006 PARIS,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198852,Paris | Boulevard Richard Lenoir 63,48.86023,2.3719914,63 Boulevard Richard Lenoir 75011 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
195669,PARIS - Saint Germain des PrÃÂ©s,48.854099274,2.33178401,Boulevard Saint-Germain - 75006 PARIS,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198917,Paris | Boulevard Bonne Nouvelle 21,48.8703,2.349722,21 Boulevard Bonne Nouvelle 75002 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
6930,Parking Bourse,48.8686698,2.3413497000000234,Place de la Bourse,Paris,, 75002,,0.0,,Unknown,Unknown,Unknown,Unknown
198923,Paris | Rue de Metz 6,48.87081,2.354076,6 Rue de Metz 75010 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198891,Paris | Avenue de la République 5,48.86661,2.36784,5 Avenue de la République 75011 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198817,Paris | Rue du Commandant Lamy 2,48.85579,2.374203,2 Rue du Commandant Lamy 75011 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198919,Paris | Rue d'Uzès 1,48.870422,2.3454537,1 Rue d'Uzès 75002 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198915,Paris | Rue Pierre Chausson 1,48.87026,2.3600461,1 Rue Pierre Chausson 75010 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198875,Paris | Boulevard Richard Lenoir 110,48.864063,2.3713984,110 Boulevard Richard Lenoir 75011 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198709,Paris | Rue Pierre Brossolette 1,48.84196,2.347262,1 Rue Pierre Brossolette 75005 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198745,Paris | Avenue Ledru Rollin 20,48.84652,2.3692153,20 Avenue Ledru Rollin 75012 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198879,Paris | Rue des Pyramides 12,48.86486,2.3329713,12 Rue des Pyramides 75001 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
6979,76 rue de Rennes,48.8510946,2.3306301000000076,76 rue de Rennes,Paris,,,,0.0,,Unknown,Unknown,Unknown,Unknown
195677,PARIS - Louvre,48.861721039,2.330333948,Avenue du GÃÂ©nÃÂ©ral Lemonnier - 75001 PARIS,,,,,3.7,,Unknown,Unknown,Unknown,Unknown
198890,SARL ALBIN,48.8665157,2.3340766,9 Rue Paul Sabatier 71100 Chalon-sur-Saône,,,,,44.0,,Unknown,Unknown,Unknown,Unknown
198700,Paris | Rue Monge  99,48.841064,2.352048,495 Rue Monge 75005 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198876,Paris | Rue Saint Roch 3,48.864292,2.3314855,3 Saint Roch 75001 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198710,Paris | Rue Gay-Lussac 66,48.842007,2.3430684,66 Rue Gay-Lussac 75005 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
