id,name,latitude,longitude,address,city,state,postcode,country,power_kw,connector_types,access_type,operator,network,status
246879,225 W WACKER 225 W WACKER,41.886307,-87.635075,225 W Wacker Dr,Chicago,IL,60606,,3.7,,Unknown,Unknown,Unknown,Unknown
246875,530207 : Aon Center Parking Garage,41.884798,-87.6215123,200 E. Randolph Street,Chicago,IL,60601,,3.7,,Unknown,Unknown,Unknown,Unknown
228335,TPM AVRA STATION 1,41.87582,-87.64171,1125 W Van Buren Ave,Chicago,IL,60607,,3.7,,Unknown,Unknown,Unknown,Unknown
277450,530206 : 333 West Wacker Drive,41.886053,-87.6359543,333 West Wacker Drive,Chicago,IL,60606,,3.7,,Unknown,Unknown,Unknown,Unknown
269904,300 E. Randolph Unit #3,41.8846651,-87.6199166,300 E. Randolph,Chicago,IL,60601,,3.7,,Unknown,Unknown,Unknown,Unknown
64698,540 W. MADISON,41.882585,-87.641656,540 West Madison St,Chicago,IL,60661,,3.7,,Unknown,Unknown,Unknown,Unknown
246855,ELEVEN THIRTY 1130 S MICHIGAN,41.868618,-87.624626,1130 S Michigan Ave,Chicago,IL,60605,,3.7,,Unknown,Unknown,Unknown,Unknown
246870,540 W. MADISON LL1 - 3,41.883025,-87.642101,540 West Madison St,Chicago,IL,60661,,3.7,,Unknown,Unknown,Unknown,Unknown
142875,ELEVEN40,41.867945,-87.626037,1140 S Wabash Ave,Chicago,IL,60605,,3.7,,Unknown,Unknown,Unknown,Unknown
7746,225 N Columbus Dr,41.88625336,-87.6204071,225 N Columbus Dr,Chicago,Illinois,60601,,0.0,,Unknown,Unknown,Unknown,Unknown
246884,PRUDENTIALPLAZA STATION 02,41.887424,-87.622235,310 N Stetson Ave,Chicago,IL,60601,,3.7,,Unknown,Unknown,Unknown,Unknown
142888,Trump International Hotel & Tower Chicago,41.888835,-87.626658,401 N Wabash Avenue,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
128063,Greenway Parking Garage,41.889236,-87.630247,60 W Kinzie,Chicago,Illinois,60654,,16.0,,Unknown,Unknown,Unknown,Unknown
246886,EnV Chicago,41.8889472,-87.6336346,161 W Kinzie St,Chicago,IL,60654,,3.7,,Unknown,Unknown,Unknown,Unknown
