id,name,latitude,longitude,address,city,state,postcode,country,power_kw,connector_types,access_type,operator,network,status
181518,Karl-Liebknecht-Straße 5; U3 064,52.51991,13.403986,Karl-Liebknecht-Straße 5; U3 064,Berlin,,10178,,11.0,,Unknown,Unknown,Unknown,Unknown
65825,Spandauer Straße,52.5208455657791,13.4039381981476,Spandauer Straße,Berlin,Berlin,10178,,11.0,,Unknown,Unknown,Unknown,Unknown
47290,Parkhaus Radisson Blu,52.51926694894463,13.403098212601448,Karl-Liebknecht-Straße 3,Alt-Berlin,Berlin,10178,,11.0,,Unknown,Unknown,Unknown,Unknown
186949,Karl-Liebknechtstraße 13,52.5220352,13.4077372,Karl-Liebknechtstraße 13,Berlin,,10178,,50.0,,Unknown,Unknown,Unknown,Unknown
38402,Jüdenstrasse 1,52.51886749783287,13.40899786623571,Jüdenstrasse 1,Berlin,,10178,,22.0,,Unknown,Unknown,Unknown,Unknown
47289,Klosterstraße,52.51771281821817,13.412332777099092,Klosterstraße 71,,Berlin,10179,,11.0,,Unknown,Unknown,Unknown,Unknown
38391,Neue Jüdenstraße 1,52.51579,13.41046,Neue Jüdenstraße 1,Berlin,,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
183611,Neue Jüdenstraße 1,52.51579,13.41046,Neue Jüdenstraße 1,Berlin,,10117,,22.0,,Unknown,Unknown,Unknown,Unknown
7668,Parkhaus Alexa,52.51998,13.41475,Grunerstraße 20 ,Berlin,,10179 ,,11.0,,Unknown,Unknown,Unknown,Unknown
74908,Alexanderstraße,52.52275975921836,13.41390533093568,Alexanderstraße 4,Berlin,Berlin,10178,,50.0,,Unknown,Unknown,Unknown,Unknown
87439,Karl-Liebknecht-Straße,52.524438232115585,13.412951344982966,Karl-Liebknecht-Straße 29,Berlin,Berlin,10178,,11.0,,Unknown,Unknown,Unknown,Unknown
188475,Alexanderplatz,52.52188789419978,13.415833917838654,Alexanderplatz,Berlin,Berlin,10178,,11.0,,Unknown,Unknown,Unknown,Unknown
38390,Französische Straße 33,52.515556,13.395833,Französische Straße 33,Berlin,,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
68665,Ubitricity Ladelaterne,52.515760620459545,13.393046093254064,Markgrafenstraße 44,Berlin,Berlin,10117,,3.7,,Unknown,Unknown,Unknown,Unknown
45042,Be emobil Ladesäule,52.5136513,13.4154654,Am Köllnischen Park 3,Berlin,Berlin,10179,,22.0,,Unknown,Unknown,Unknown,Unknown
75430,NH Collection Berlin Friedrichstrasse,52.519711,13.390212,Friedrichstraße 96,Berlin,,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
38404,Planckstr. 4,52.51897,13.390248,Planckstr. 4,Berlin,,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
181128,Am Köllnischen Park 3,52.513388,13.415578,Am Köllnischen Park 3,Berlin,,10179,,11.0,,Unknown,Unknown,Unknown,Unknown
68667,ubitricity Ladelaterne,52.52923335329063,13.408170000000025,Torstraße 65,Berlin,Berlin,10119,,3.7,,Unknown,Unknown,Unknown,Unknown
183437,Straßburger Str. 2,52.528486,13.412186,Straßburger Str. 2,Berlin,,10405,,11.0,,Unknown,Unknown,Unknown,Unknown
104146,Straßburger Straße,52.52861,13.41245989999993,Straßburger Straße 2,Berlin,Berlin,10405,,11.0,,Unknown,Unknown,Unknown,Unknown
