id,name,latitude,longitude,address,city,state,postcode,country,power_kw,connector_types,access_type,operator,network,status
241142,BROOKFIELD WEST WFC 355 P3 02,34.052541,-118.252966,355 S Grand Ave,Los Angeles,CA,90071,,3.7,,Unknown,Unknown,Unknown,Unknown
139710,Greenlots - 12251A,34.045654296875,-118.238655090332,640 E 3RD ST,Los Angeles,CA,90013,,3.7,,Unknown,Unknown,Unknown,Unknown
220599,498 N Garey St,34.052082,-118.234274,498 N Garey St,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
220584,301 N Garey St,34.050628,-118.234419,301 N Garey St,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
122197,GAREY,34.048058,-118.235429,115 S Garey St,Los Angeles,CA,90012,,3.0,,Unknown,Unknown,Unknown,Unknown
2391,LADWP - John Ferraro Building,34.059133,-118.248589,111 N Hope St,Los Angeles,CA,90012,,50.0,,Unknown,Unknown,Unknown,Unknown
5078,BROOKFIELD WEST,34.053626,-118.253273,333 S Hope St,Los Angeles,CA,90071,,3.0,,Unknown,Unknown,Unknown,Unknown
241190,California Community Foundation,34.0596705,-118.2478879,717 W Temple St,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
241114,THE GAS CO TWR GAS CO TWR 3-4,34.05004,-118.253351,555 W 5th St,Los Angeles,CA,90013,,3.7,,Unknown,Unknown,Unknown,Unknown
241112,THE GAS CO TWR GAS CO TWR 5-6,34.050021,-118.253362,555 W 5th St,Los Angeles,CA,90013,,3.7,,Unknown,Unknown,Unknown,Unknown
281780,Spring & C.E.Chavez,34.059269,-118.238255,663 N Spring St,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
241150,BROOKFIELD WEST 333 S HOPE EV2,34.052937,-118.253949,333 S Hope St,Los Angeles,CA,90071,,3.7,,Unknown,Unknown,Unknown,Unknown
134119,Millennium Biltmore Los Angeles Noodoe EV Chargers,34.04955105070715,-118.25384910109779,506 South Grand Avenue,Los Angeles,California ,90071,,7.0,,Unknown,Unknown,Unknown,Unknown
139707,ESSEX,34.044985,-118.24995,610 S Main St,Los Angeles,CA,90014,,3.0,,Unknown,Unknown,Unknown,Unknown
26918,CITYNATNL PLAZA,34.052162,-118.254614,400 S Flower St,Los Angeles,CA,90071,,3.0,,Unknown,Unknown,Unknown,Unknown
122238,ESSEX,34.0554862,-118.2538892,234 S Figueroa St,Los Angeles,CA,90012,,3.0,,Unknown,Unknown,Unknown,Unknown
275747,Personnel Building,34.049667,-118.2332,700 E Temple Street,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
26914,US BANK TOWER,34.050843,-118.254666,633 W 5th St,Los Angeles,CA,90071,,3.0,,Unknown,Unknown,Unknown,Unknown
241188,Figueroa Plaza P1,34.059093,-118.251429,201 N Figueroa St,Los Angeles,CA,90012,,50.0,,Unknown,Unknown,Unknown,Unknown
241102,PACMUTUAL STATION 1,34.04896,-118.254616,523 W 6th St,Los Angeles,CA,90014,,3.7,,Unknown,Unknown,Unknown,Unknown
158740,729 N North Spring St,34.06047,-118.23769,729 N Spring St,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
122247,GOLDRICH & KEST,34.057671,-118.25337,123 S Figueroa St,Los Angeles,CA,90012,,3.0,,Unknown,Unknown,Unknown,Unknown
81982,The Westin Bonaventure Hotel & Suites,34.052495,-118.255408,404 S Figueroa St,Los Angeles,CA,90071,,8.0,,Unknown,Unknown,Unknown,Unknown
241220,719 Yale St,34.061799,-118.241624,719 Yale St,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
122254,LA County DHS 313 Fig,34.060148,-118.250747,313 N Figueroa St,Los Angeles,CA,90012,,50.0,,Unknown,Unknown,Unknown,Unknown
13796,523 W 6th St,34.04838943,-118.2546997,523 W 6th St,Los Angeles,California,90014,,0.0,,Unknown,Unknown,Unknown,Unknown
122243,THE PARK DTLA,34.0568464,-118.2542755,221 s. Figueroa st.,Los Angeles,CA,90012,,3.0,,Unknown,Unknown,Unknown,Unknown
241169,PROM TOWERS PROM TOWERS 02,34.057353,-118.253932,123 S Figueroa St,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
241166,Los Angeles Metro - Metropolitan Transportation Authority Headquarters,34.05701742921838,-118.2330489306894,1 Gateway Plz,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
241081,923 E 3rd St,34.046057,-118.233975,923 E 3rd St,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
241108,KPMG KPMG 4,34.049722,-118.25565,550 S Hope St,Los Angeles,CA,90071,,3.7,,Unknown,Unknown,Unknown,Unknown
139736,Los Angeles Metro - Union Station,34.056077,-118.232293,801 N Vignes St,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
220635,ORSINI III LA SPACE 374,34.062407,-118.245232,816 Bartlett St,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
241064,LADWP - East 4th Street,34.043191,-118.23737,800 E 4th St,Los Angeles,CA,90013,,3.7,,Unknown,Unknown,Unknown,Unknown
241122,CITYNATNL PLAZA ALVL #2,34.05114,-118.256314,520 S Flower St,Los Angeles,CA,90071,,3.7,,Unknown,Unknown,Unknown,Unknown
241106,KPMG KPMG 3,34.049646,-118.256005,550 S Hope St,Los Angeles,CA,90071,,3.7,,Unknown,Unknown,Unknown,Unknown
241090,LAAC GARAGE STATION 2,34.04693,-118.254822,644 S Olive St,Los Angeles,CA,90014,,3.7,,Unknown,Unknown,Unknown,Unknown
241088,LAAC GARAGE STATION 4,34.046894,-118.254929,646 S Olive St,Los Angeles,CA,90014,,3.7,,Unknown,Unknown,Unknown,Unknown
241168,549 Clara St,34.057116,-118.232109,549 Clara St,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
241123,CITYNATNL PLAZA CLVL #9,34.051216,-118.256731,515 S Flower St,Los Angeles,CA,90071,,3.7,,Unknown,Unknown,Unknown,Unknown
241217,LA County ISD Alameda Garage,34.061528,-118.236723,1055 N Alameda St,Los Angeles,CA,90012,,50.0,,Unknown,Unknown,Unknown,Unknown
241126,CITYNATNL PLAZA J2 #11,34.051401,-118.25694,515 Flower St,Los Angeles,CA,90071,,3.7,,Unknown,Unknown,Unknown,Unknown
241128,CITYNATNL PLAZA CLVL #12,34.05158,-118.256993,515 S Flower St,Los Angeles,CA,90071,,3.7,,Unknown,Unknown,Unknown,Unknown
241125,CITYNATNL PLAZA ALVL #1,34.051355,-118.257042,515 S Flower St,Los Angeles,CA,90071,,3.7,,Unknown,Unknown,Unknown,Unknown
139751,Canvas LA,34.0598956,-118.2533475,138 North Beaudry Avenue,Los Angeles,CA,90012,,3.0,,Unknown,Unknown,Unknown,Unknown
8546,810 N. Vignes St.,34.055829,-118.230996,810 N. Vignes St.,Los Angeles,CA,90012,,0.0,,Unknown,Unknown,Unknown,Unknown
139711,One Santa Fe,34.045989,-118.232425,300 S Santa Fe Ave,Los Angeles,CA,90013,,3.7,,Unknown,Unknown,Unknown,Unknown
241105,SHORENSTEIN 707 EV2,34.049598,-118.256885,707 Wilshire Blvd,Los Angeles,CA,90017,,3.7,,Unknown,Unknown,Unknown,Unknown
81910,"The Standard, Downtown la",34.050184,-118.257063,550 S Flower St,Los Angeles,California,90071,,16.0,,Unknown,Unknown,Unknown,Unknown
241097,ONNI 600 EV17,34.047971,-118.256332,600 Wilshire Blvd,Los Angeles,CA,90017,,3.7,,Unknown,Unknown,Unknown,Unknown
139752,126 N Beaudry Ave,34.059941,-118.253619,126 N Beaurdy Ave,Los Angeles,CA,90012,,3.7,,Unknown,Unknown,Unknown,Unknown
